name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"void ViewStubBinding.invalidateAll()","com.liangfeizc.databinding.databinding.ViewStubBinding.invalidateAll():void",1,0,  ,38,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ViewStubBinding.java,36,139,N,"void void ViewStubBinding.invalidateAll()(class com.liangfeizc.databinding.databinding.ViewStubBinding *this)",15,0.40,0.85,5,1,36 37 38 40 41,1
"boolean ViewStubBinding.onFieldChange(int,Object,int)","com.liangfeizc.databinding.databinding.ViewStubBinding.onFieldChange(int,java.lang.Object,int):boole863F",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ViewStubBinding.java,74,139,N,"_Bool boolean ViewStubBinding.onFieldChange(int,Object,int)(class com.liangfeizc.databinding.databinding.ViewStubBinding *this, int localFieldId, class java.lang.Object *object, int fieldId)",4,0.75,0.00,0,0,74 77,1
"void ViewStubBinding.setUser(User)","com.liangfeizc.databinding.databinding.ViewStubBinding.setUser(com.liangfeizc.databinding.model.User01D6",1,0,  ,50,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ViewStubBinding.java,62,139,N,"void void ViewStubBinding.setUser(User)(class com.liangfeizc.databinding.databinding.ViewStubBinding *this, class com.liangfeizc.databinding.model.User *user)",16,0.44,0.48,1,1,62 63 64 65 67 68,1
"boolean ViewStubBinding.setVariable(int,Object)","com.liangfeizc.databinding.databinding.ViewStubBinding.setVariable(int,java.lang.Object):boolean",2,0,  ,61,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/build/intermediates/classes/debug/com/liangfeizc/databinding/databinding/ViewStubBinding.java,53,139,N,"_Bool boolean ViewStubBinding.setVariable(int,Object)(class com.liangfeizc.databinding.databinding.ViewStubBinding *this, int variableId, class java.lang.Object *variable)",8,0.88,0.48,0,2,53 54 56 57 59,2
"Contact.<init>(String,String)","com.liangfeizc.databinding.model.Contact.<init>(java.lang.String,java.lang.String)",1,0,  ,38,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/Contact.java,10,22,N,"void Contact.<init>(String,String)(class com.liangfeizc.databinding.model.Contact *this, class java.lang.String *tel, class java.lang.String *address)",7,0.86,0.30,0,1,10 11 12 13,1
"String Contact.getAddress()","com.liangfeizc.databinding.model.Contact.getAddress():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/Contact.java,19,22,N,"class java.lang.String *String Contact.getAddress()(class com.liangfeizc.databinding.model.Contact *this)",4,0.75,0.00,0,0,19 20,1
"String Contact.getTel()","com.liangfeizc.databinding.model.Contact.getTel():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/Contact.java,15,22,N,"class java.lang.String *String Contact.getTel()(class com.liangfeizc.databinding.model.Contact *this)",4,0.75,0.00,0,0,15 16,1
"ObservableUser.<init>()","com.liangfeizc.databinding.model.ObservableUser.<init>()",1,0,  ,16,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/ObservableUser.java,11,34,N,"void ObservableUser.<init>()(class com.liangfeizc.databinding.model.ObservableUser *this)",5,0.80,0.30,0,1,11,1
"String ObservableUser.getFirstName()","com.liangfeizc.databinding.model.ObservableUser.getFirstName():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/ObservableUser.java,16,34,N,"class java.lang.String *String ObservableUser.getFirstName()(class com.liangfeizc.databinding.model.ObservableUser *this)",4,0.75,0.00,0,0,16 17,1
"String ObservableUser.getLastName()","com.liangfeizc.databinding.model.ObservableUser.getLastName():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/ObservableUser.java,21,34,N,"class java.lang.String *String ObservableUser.getLastName()(class com.liangfeizc.databinding.model.ObservableUser *this)",4,0.75,0.00,0,0,21 22,1
"void ObservableUser.setFirstName(String)","com.liangfeizc.databinding.model.ObservableUser.setFirstName(java.lang.String):void",1,0,  ,28,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/ObservableUser.java,25,34,N,"void void ObservableUser.setFirstName(String)(class com.liangfeizc.databinding.model.ObservableUser *this, class java.lang.String *firstName)",6,0.83,0.30,0,1,25 26 27 28,1
"void ObservableUser.setLastName(String)","com.liangfeizc.databinding.model.ObservableUser.setLastName(java.lang.String):void",1,0,  ,28,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/ObservableUser.java,30,34,N,"void void ObservableUser.setLastName(String)(class com.liangfeizc.databinding.model.ObservableUser *this, class java.lang.String *lastName)",6,0.83,0.30,0,1,30 31 32 33,1
"PlainUser.<init>()","com.liangfeizc.databinding.model.PlainUser.<init>()",1,0,  ,74,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/PlainUser.java,9,13,N,"void PlainUser.<init>()(class com.liangfeizc.databinding.model.PlainUser *this)",11,0.91,0.60,0,3,9 10 11 12,1
"User.<init>(String,String)","com.liangfeizc.databinding.model.User.<init>(java.lang.String,java.lang.String)",1,0,  ,38,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/User.java,12,41,N,"void User.<init>(String,String)(class com.liangfeizc.databinding.model.User *this, class java.lang.String *firstName, class java.lang.String *lastName)",7,0.86,0.48,1,1,12 13 14 15,1
"User.<init>(String,String,int)","com.liangfeizc.databinding.model.User.<init>(java.lang.String,java.lang.String,int)",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/User.java,17,41,N,"void User.<init>(String,String,int)(class com.liangfeizc.databinding.model.User *this, class java.lang.String *firstName, class java.lang.String *lastName, int age)",6,0.83,0.48,0,2,17 18 19 20,1
"int User.getAge()","com.liangfeizc.databinding.model.User.getAge():int",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/User.java,22,41,N,"int int User.getAge()(class com.liangfeizc.databinding.model.User *this)",4,0.75,0.00,0,0,22 23,1
"String User.getDisplayName()","com.liangfeizc.databinding.model.User.getDisplayName():java.lang.String",1,0,  ,92,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/User.java,34,41,N,"class java.lang.String *String User.getDisplayName()(class com.liangfeizc.databinding.model.User *this)",9,0.89,0.60,0,3,34 35,1
"String User.getFirstName()","com.liangfeizc.databinding.model.User.getFirstName():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/User.java,26,41,N,"class java.lang.String *String User.getFirstName()(class com.liangfeizc.databinding.model.User *this)",4,0.75,0.00,0,0,26 27,1
"String User.getLastName()","com.liangfeizc.databinding.model.User.getLastName():java.lang.String",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/User.java,30,41,N,"class java.lang.String *String User.getLastName()(class com.liangfeizc.databinding.model.User *this)",4,0.75,0.00,0,0,30 31,1
"boolean User.isAdult()","com.liangfeizc.databinding.model.User.isAdult():boolean",2,0,  ,72,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/model/User.java,38,41,N,"_Bool boolean User.isAdult()(class com.liangfeizc.databinding.model.User *this)",8,0.88,0.00,0,0,38 39,2
"MainActivity.<init>()","com.liangfeizc.databinding.sample.MainActivity.<init>()",1,0,  ,16,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,21,72,N,"void MainActivity.<init>()(class com.liangfeizc.databinding.sample.MainActivity *this)",5,0.80,0.30,0,1,21,1
"com.liangfeizc.databinding.sample.MainActivity.InferGeneratedHarness()","com.liangfeizc.databinding.sample.MainActivity.InferGeneratedHarness()",1,0,  ,78,0,/Users/rufi/github/liangfei/AndroidDataBinding/infer-out/sources/com.liangfeizc.databinding.sample.MainActivity_InferGeneratedHarness.java,9,0,N,"void com.liangfeizc.databinding.sample.MainActivity.InferGeneratedHarness()()",3,1.00,0.60,0,3,1 2 3 4 5 6 7 8 9,1
"void MainActivity.onCreate(Bundle)","com.liangfeizc.databinding.sample.MainActivity.onCreate(android.os.Bundle):void",1,0,  ,28,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,25,72,N,"void void MainActivity.onCreate(Bundle)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.os.Bundle *savedInstanceState)",6,0.83,0.48,0,2,25 26 27,1
"void MainActivity.openAttributeSetters(View)","com.liangfeizc.databinding.sample.MainActivity.openAttributeSetters(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,65,72,N,"void void MainActivity.openAttributeSetters(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,65 66 67,1
"void MainActivity.openBasic(View)","com.liangfeizc.databinding.sample.MainActivity.openBasic(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,29,72,N,"void void MainActivity.openBasic(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,29 30 31,1
"void MainActivity.openCollections(View)","com.liangfeizc.databinding.sample.MainActivity.openCollections(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,41,72,N,"void void MainActivity.openCollections(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,41 42 43,1
"void MainActivity.openConverters(View)","com.liangfeizc.databinding.sample.MainActivity.openConverters(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,69,72,N,"void void MainActivity.openConverters(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,69 70 71,1
"void MainActivity.openCustomBinding(View)","com.liangfeizc.databinding.sample.MainActivity.openCustomBinding(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,33,72,N,"void void MainActivity.openCustomBinding(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,33 34 35,1
"void MainActivity.openDynamicVariables(View)","com.liangfeizc.databinding.sample.MainActivity.openDynamicVariables(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,61,72,N,"void void MainActivity.openDynamicVariables(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,61 62 63,1
"void MainActivity.openIncludes(View)","com.liangfeizc.databinding.sample.MainActivity.openIncludes(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,37,72,N,"void void MainActivity.openIncludes(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,37 38 39,1
"void MainActivity.openObservable(View)","com.liangfeizc.databinding.sample.MainActivity.openObservable(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,49,72,N,"void void MainActivity.openObservable(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,49 50 51,1
"void MainActivity.openResources(View)","com.liangfeizc.databinding.sample.MainActivity.openResources(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,45,72,N,"void void MainActivity.openResources(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,45 46 47,1
"void MainActivity.openViewStub(View)","com.liangfeizc.databinding.sample.MainActivity.openViewStub(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,57,72,N,"void void MainActivity.openViewStub(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,57 58 59,1
"void MainActivity.openViewWithIDs(View)","com.liangfeizc.databinding.sample.MainActivity.openViewWithIDs(android.view.View):void",1,0,  ,36,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/MainActivity.java,53,72,N,"void void MainActivity.openViewWithIDs(View)(class com.liangfeizc.databinding.sample.MainActivity *this, class android.view.View *view)",6,0.83,0.48,0,2,53 54 55,1
"AttributeSettersActivity$1.<init>(AttributeSettersActivity)","com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity$1.<init>(com.liangfeizc.D1FF",1,0,  ,28,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/attributesetters/AttributeSettersActivity.java,21,42,N,"void AttributeSettersActivity$1.<init>(AttributeSettersActivity)(class com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity$1 *this, class com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity *$bcvar1)",6,0.83,0.60,2,1,21,1
"void AttributeSettersActivity$1.onClick(View)","com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity$1.onClick(android.view.VA3D5",1,0,  ,90,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/attributesetters/AttributeSettersActivity.java,23,42,N,"void void AttributeSettersActivity$1.onClick(View)(class com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity$1 *this, class android.view.View *v)",8,0.88,0.70,0,4,23 24 25,1
"AttributeSettersActivity.<init>()","com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity.<init>()",1,0,  ,42,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/attributesetters/AttributeSettersActivity.java,16,42,N,"void AttributeSettersActivity.<init>()(class com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity *this)",7,0.86,0.70,1,3,16 21,1
"com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity.InferGeneratedHarness()","com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity.InferGeneratedHarness()",0,0,  ,68,0,/Users/rufi/github/liangfei/AndroidDataBinding/infer-out/sources/com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity_InferGeneratedHarness.java,9,0,N,"void com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity.InferGeneratedHarness()()",3,0.00,1.11,0,12,,1
"ActivityAttributeSettersBinding AttributeSettersActivity.access$000(AttributeSettersActivity)","com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity.access$000(com.liangfeizAFB4",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/attributesetters/AttributeSettersActivity.java,16,42,N,"class com.liangfeizc.databinding.databinding.ActivityAttributeSettersBinding *ActivityAttributeSettersBinding AttributeSettersActivity.access$000(AttributeSettersActivity)(class com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity *x0)",4,0.75,0.30,1,0,16,1
"void AttributeSettersActivity.loadImage(ImageView,String,Drawable)","com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity.loadImage(android.widget0149",1,0,  ,82,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/attributesetters/AttributeSettersActivity.java,38,42,N,"void void AttributeSettersActivity.loadImage(ImageView,String,Drawable)(class android.widget.ImageView *view, class java.lang.String *url, class android.graphics.drawable.Drawable *error)",9,0.89,0.85,1,5,38 39 40,1
"void AttributeSettersActivity.onCreate(Bundle)","com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity.onCreate(android.os.BundD4F7",1,0,  ,122,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/attributesetters/AttributeSettersActivity.java,30,42,N,"void void AttributeSettersActivity.onCreate(Bundle)(class com.liangfeizc.databinding.sample.attributesetters.AttributeSettersActivity *this, class android.os.Bundle *savedInstanceState)",11,0.91,0.90,1,6,30 32 33 34 35,1
"BasicActivity.<init>()","com.liangfeizc.databinding.sample.basic.BasicActivity.<init>()",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/basic/BasicActivity.java,11,23,N,"void BasicActivity.<init>()(class com.liangfeizc.databinding.sample.basic.BasicActivity *this)",5,0.80,0.30,0,1,11,1
"com.liangfeizc.databinding.sample.basic.BasicActivity.InferGeneratedHarness()","com.liangfeizc.databinding.sample.basic.BasicActivity.InferGeneratedHarness()",0,0,  ,59,0,/Users/rufi/github/liangfei/AndroidDataBinding/infer-out/sources/com.liangfeizc.databinding.sample.basic.BasicActivity_InferGeneratedHarness.java,9,0,N,"void com.liangfeizc.databinding.sample.basic.BasicActivity.InferGeneratedHarness()()",3,0.00,0.60,0,3,,1
"void BasicActivity.onCreate(Bundle)","com.liangfeizc.databinding.sample.basic.BasicActivity.onCreate(android.os.Bundle):void",1,0,  ,72,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/basic/BasicActivity.java,15,23,N,"void void BasicActivity.onCreate(Bundle)(class com.liangfeizc.databinding.sample.basic.BasicActivity *this, class android.os.Bundle *savedInstanceState)",9,0.89,0.70,0,4,15 17 19 20 21,1
"CollectionActivity.<init>()","com.liangfeizc.databinding.sample.collections.CollectionActivity.<init>()",1,0,  ,18,0,/Users/rufi/github/liangfei/AndroidDataBinding/app/src/main/java/com/liangfeizc/databinding/sample/collections/CollectionActivity.java,16,47,N,"void CollectionActivity.<init>()(class com.liangfeizc.databinding.sample.collections.CollectionActivity *this)",5,0.80,0.30,0,1,16,1
"com.liangfeizc.databinding.sample.collections.CollectionActivity.InferGeneratedHarness()","com.liangfeizc.databinding.sample.collections.CollectionActivity.InferGeneratedHarness()",0,0,  ,47,0,/Users/rufi/github/liangfei/AndroidDataBinding/infer-out/sources/com.liangfeizc.databinding.sample.collections.CollectionActivity_InferGeneratedHarness.java,9,0,N,"void com.liangfeizc.databinding.sample.collections.CollectionActivity.InferGeneratedHarness()()",3,0.00,0.60,0,3,,1
